month,z_cape,z_corpdebt,z_nfci,z_vix,z_gpr,z_ndqsp,s_vix_adj,s_gpr_adj,l_nfci_adj,V,L,S,C,BIS
1992-06,1.5589581867863267,-2.2047152093896627,-1.273013308534607,NA,-0.31800913438114625,-0.46954307733522815,NA,0.31800913438114625,-1.273013308534607,1.5589581867863267,-1.7388642589621348,0.31800913438114625,-0.46954307733522815,-0.0828600037824725
1992-07,1.6236780116947138,-2.005030391279455,-1.3224071981172514,NA,-0.7158672122043638,-0.5693093722378739,NA,0.7158672122043638,-1.3224071981172514,1.6236780116947138,-1.6637187946983532,0.7158672122043638,-0.5693093722378739,0.02662926424071263
1992-08,1.632653294595823,-1.9546830404173268,-1.2121234030359942,NA,-0.5716972522958703,-0.6143528441321672,NA,0.5716972522958703,-1.2121234030359942,1.632653294595823,-1.5834032217266605,0.5716972522958703,-0.6143528441321672,0.00164862025821641
1992-09,1.607514972245034,-1.9070104284585983,-1.1514494797185713,NA,-0.7190683369138504,-0.44700416665189263,NA,0.7190683369138504,-1.1514494797185713,1.607514972245034,-1.5292299540885848,0.7190683369138504,-0.44700416665189263,0.08758729710460174
1992-10,1.4880166488923843,-1.6466909581100793,-1.2802468860711727,NA,-0.8515560232069473,-0.2528090455187691,NA,0.8515560232069473,-1.2802468860711727,1.4880166488923843,-1.4634689220906258,0.8515560232069473,-0.2528090455187691,0.15582367612248416
1992-11,1.595818242173879,-1.6154792754542584,-1.4856481479746761,NA,-0.3500634312804352,0.20996821570249039,NA,0.3500634312804352,-1.4856481479746761,1.595818242173879,-1.5505637117144673,0.3500634312804352,0.20996821570249039,0.15132154436058431
1992-12,1.7452957511058809,-1.5854009432413712,-1.670477037147105,-1.52601813317707,-0.513437977000161,0.38122003728853604,1.52601813317707,0.513437977000161,-1.670477037147105,1.7452957511058809,-1.627938990194238,1.0197280550886154,0.38122003728853604,0.3795762133221986
1993-01,1.6788216029502088,-1.393940847248206,-1.906168187916225,-1.4157406410074713,0.4873189257577817,0.8257883237621496,1.4157406410074713,-0.4873189257577817,-1.906168187916225,1.6788216029502088,-1.6500545175822157,0.4642108576248448,0.8257883237621496,0.3296915666887469
1993-02,1.7150609453247867,-1.3719915161668648,-2.1084681080263112,-1.0914383037692452,-0.3623243609229193,0.5641554707391249,1.0914383037692452,0.3623243609229193,-2.1084681080263112,1.7150609453247867,-1.740229812096588,0.7268813323460823,0.5641554707391249,0.3164669840783515
1993-03,1.7712118153544383,-1.3506287206595236,-2.171554557739451,-1.085362661218891,-0.27684490310811327,0.4381724524373868,1.085362661218891,0.27684490310811327,-2.171554557739451,1.7712118153544383,-1.7610916391994873,0.6811037821635021,0.4381724524373868,0.28234910268895996
1993-04,1.626797614672606,-1.054351117200699,-2.001447111073161,-1.2148138136412006,0.1355942862429807,0.33674545002998685,1.2148138136412006,-0.1355942862429807,-2.001447111073161,1.626797614672606,-1.52789911413693,0.53960976369911,0.33674545002998685,0.2438134285661932
1993-05,1.6144302401706783,-1.0425361968457907,-1.7087633912114888,-1.020658058572478,0.09038931710577489,0.6325762701140941,1.020658058572478,-0.09038931710577489,-1.7087633912114888,1.6144302401706783,-1.3756497940286398,0.46513437073335157,0.6325762701140941,0.33412277174737104
1993-06,1.6105824255023262,-1.0308975767465365,-1.7024052952759186,-1.2198655400622385,-0.05685962678507553,0.7529337699433325,1.2198655400622385,0.05685962678507553,-1.7024052952759186,1.6105824255023262,-1.3666514360112276,0.638362583423657,0.7529337699433325,0.40880683571452203
1993-07,1.5681914877383065,-0.7966363909938801,-1.9764052344995025,-1.3925074724730464,0.37483788832788084,0.9530390231341174,1.3925074724730464,-0.37483788832788084,-1.9764052344995025,1.5681914877383065,-1.3865208127466913,0.5088347920725828,0.9530390231341174,0.41088612254957885
1993-08,1.6113552564990437,-0.7892294490251682,-2.1443721562430125,-1.261529995012335,-0.218093594143332,1.1769492159563018,1.261529995012335,0.218093594143332,-2.1443721562430125,1.6113552564990437,-1.4668008026340904,0.7398117945778335,1.1769492159563018,0.5153288660997721
1993-09,1.6331562811610798,-0.7818874715314021,-2.0158301820835014,-1.0233000403672663,-0.4007292798395839,1.425824154324147,1.0233000403672663,0.4007292798395839,-2.0158301820835014,1.6331562811610798,-1.3988588268074518,0.7120146601034251,1.425824154324147,0.5930340671953
1993-10,1.6378312233747907,-0.5123984670619081,-1.5211442881456638,-1.2145898533744663,-0.009985371192094968,1.7328811027504347,1.2145898533744663,0.009985371192094968,-1.5211442881456638,1.6378312233747907,-1.0167713776037859,0.6122876122832807,1.7328811027504347,0.74155714020118
1993-11,1.5908180489409922,-0.5050448225069739,-0.900561626124064,-0.7337256578548856,-0.5305876706161932,1.6488397289132428,0.7337256578548856,0.5305876706161932,-0.900561626124064,1.5908180489409922,-0.7028032243155189,0.6321566642355394,1.6488397289132428,0.7922528044435639
1993-12,1.5980228291728085,-0.49772492481320507,-0.5406539148303472,-1.2785773208228441,-0.61761064635329,1.5606512443533571,1.2785773208228441,0.61761064635329,-0.5406539148303472,1.5980228291728085,-0.5191894198217761,0.9480939835880671,1.5606512443533571,0.8968946593231142
1994-01,1.64090304455119,-0.26988167732504353,-0.37348613908918715,-1.2580007455753255,-0.5230280451061481,1.7883735815661954,1.2580007455753255,0.5230280451061481,-0.37348613908918715,1.64090304455119,-0.32168390820711534,0.8905143953407368,1.7883735815661954,0.9995267783127517
1994-02,1.5750022381481519,-0.2634374375645931,-0.2634740592608556,-0.7509781342546306,0.26251021419139264,1.8143678460822106,0.7509781342546306,-0.26251021419139264,-0.2634740592608556,1.5750022381481519,-0.26345574841272434,0.24423396003161896,1.8143678460822106,0.8425370739623144
1994-03,1.433040840657938,-0.2569933273787044,-0.26902418896803265,-0.4126028075423921,-0.2924851522984627,1.9740727340348527,0.4126028075423921,0.2924851522984627,-0.26902418896803265,1.433040840657938,-0.26300875817336855,0.3525439799204274,1.9740727340348527,0.8741621991099624
1994-04,1.1973725904481003,-0.22682170395428486,-0.4663247223939373,-0.14548314545373583,-0.2470422948852763,1.5190581533455993,0.14548314545373583,0.2470422948852763,-0.4663247223939373,1.1973725904481003,-0.34657321317411105,0.19626272016950608,1.5190581533455993,0.6415300626972738
1994-05,1.2230854172663779,-0.21693069555160843,-0.6929075754044007,-0.6890361774962296,-0.03184203659414784,1.33224013529224,0.6890361774962296,0.03184203659414784,-0.6929075754044007,1.2230854172663779,-0.45491913547800455,0.3604391070451887,1.33224013529224,0.6152113810314506
1994-06,1.23586597153214,-0.20697473857720128,-0.7805009797621384,-0.7826228091904363,0.34314477665341414,1.1447920386750579,0.7826228091904363,-0.34314477665341414,-0.7805009797621384,1.23586597153214,-0.49373785916966983,0.21973901626851106,1.1447920386750579,0.5266647918265097
